Lines,Lon,VehicleNumber,Time,Lat,Brigade
255,20.9310935,4339,2024-02-20 17:42:54,52.225149,3
122,20.913231,4400,2024-02-20 17:42:55,52.251732,3
156,20.927868,4401,2024-02-20 17:42:54,52.290844,5
134,21.047964,4402,2024-02-20 17:42:52,52.340065,2
197,20.936386,4403,2024-02-20 17:42:54,52.252205,08
166,21.030464,4405,2024-02-20 17:42:52,52.230251,7
123,21.046906,4406,2024-02-20 17:42:54,52.2477569,4
197,20.942425,4407,2024-02-20 17:42:54,52.22691,09
122,20.913975,4408,2024-02-20 17:42:52,52.236164,6
126,20.952744,4409,2024-02-20 17:42:51,52.317184,1
240,21.058109,4410,2024-02-20 17:42:51,52.299999,2
226,21.047321,4411,2024-02-20 17:42:53,52.339874,04
338,21.071636,4412,2024-02-20 17:42:53,52.2672,03
197,20.942816,4413,2024-02-20 17:42:52,52.239212,6
166,21.034748,4414,2024-02-20 17:42:51,52.255798,8
197,20.948769,4415,2024-02-20 17:42:55,52.27681,7
197,20.944319,4416,2024-02-20 17:42:53,52.243816,3
169,21.051821,4417,2024-02-20 17:42:51,52.252895,1
134,21.044682,4418,2024-02-20 17:42:54,52.302902,1
212,21.051718,4419,2024-02-20 17:42:55,52.284229,06
134,21.014833,4420,2024-02-20 17:42:54,52.294041,05
338,21.039366,4421,2024-02-20 17:42:52,52.252998,01
123,21.1015289,4422,2024-02-20 17:42:54,52.2413987,09
156,21.047018,4423,2024-02-20 17:42:55,52.292213,2
134,20.968174,4424,2024-02-20 17:42:51,52.271816,3
126,21.055771,4425,2024-02-20 17:42:54,52.297291,3
123,21.086895,4426,2024-02-20 17:42:51,52.244999,6
122,20.968637,4427,2024-02-20 17:42:53,52.261978,10
134,21.036741,4428,2024-02-20 17:42:51,52.356594,04
123,21.070412,4429,2024-02-20 17:42:53,52.22504,3
166,21.068041,4430,2024-02-20 17:42:52,52.129421,5
240,21.101233,4431,2024-02-20 17:42:51,52.31813,1
123,21.065109,4432,2024-02-20 17:42:53,52.23325,07
169,21.034594,4433,2024-02-20 17:42:54,52.255711,2
123,21.093996,4434,2024-02-20 17:42:54,52.22786,08
177,20.9141797,5201,2024-02-20 17:42:52,52.2354097,08
517,21.0449559,5202,2024-02-20 17:42:47,52.2204293,1
136,21.002066,5203,2024-02-20 17:42:47,52.180691,2
414,21.0428617,5204,2024-02-20 17:42:52,52.300281,03
743,20.7657858,5206,2024-02-20 17:42:55,52.2313225,05
124,20.9577494,5207,2024-02-20 17:42:46,52.1563543,1
186,20.9590192,5208,2024-02-20 17:42:50,52.2669107,018
706,20.9344778,5209,2024-02-20 17:42:50,52.1675353,1
186,20.971913,5211,2024-02-20 17:42:52,52.3210993,017
706,20.94422,5212,2024-02-20 17:42:45,52.176366,03
191,20.9593453,5213,2024-02-20 17:42:50,52.2160467,09
186,20.9679604,5214,2024-02-20 17:42:53,52.214134,019
414,21.040878,5215,2024-02-20 17:42:51,52.288665,04
728,20.8960747,5216,2024-02-20 17:42:52,52.0077687,02
136,21.0324406,5217,2024-02-20 17:42:46,52.1493971,015
177,20.8964992,5218,2024-02-20 17:42:49,52.2160219,2
172,20.9556159,5219,2024-02-20 17:42:51,52.2119763,4
717,20.969117,5220,2024-02-20 17:42:51,52.2188661,068
523,21.0269331,5221,2024-02-20 17:42:49,52.2195634,11
523,20.9845663,5222,2024-02-20 17:42:48,52.216247,5
716,20.8797129,5223,2024-02-20 17:42:53,52.1978084,63
188,20.9849064,5224,2024-02-20 17:42:48,52.2022997,2
177,20.914661,5227,2024-02-20 17:42:47,52.228915,09
105,20.959144,5228,2024-02-20 17:42:38,52.227976,4
184,20.924088,5230,2024-02-20 17:42:44,52.253311,2
187,21.048793,5232,2024-02-20 17:42:54,52.206449,12
124,20.9309208,5234,2024-02-20 17:42:40,52.1629723,03
148,20.9795824,5236,2024-02-20 17:42:52,52.1712529,011
124,20.9436501,5237,2024-02-20 17:42:46,52.1755933,2
517,20.888866,5238,2024-02-20 17:42:42,52.189963,5
184,20.9451338,5239,2024-02-20 17:42:46,52.241934,1
317,20.9991446,5240,2024-02-20 17:42:49,52.1751923,06
523,20.977376,5241,2024-02-20 17:42:35,52.217526,13
182,20.9717456,5242,2024-02-20 17:42:47,52.2195579,8
177,20.9203194,5243,2024-02-20 17:42:36,52.1965962,2
184,20.9219407,5244,2024-02-20 17:42:46,52.1967616,3
523,21.0809608,5246,2024-02-20 17:42:48,52.2383396,10
521,20.988712,5247,2024-02-20 17:42:53,52.2242047,5
105,20.9310509,5248,2024-02-20 17:42:54,52.2234571,5
401,20.9473706,5249,2024-02-20 17:42:54,52.1924434,4
172,20.986564,5250,2024-02-20 17:42:44,52.198013,7
171,20.9491253,5251,2024-02-20 17:42:46,52.2386621,6
719,20.7606094,5252,2024-02-20 17:42:49,52.2564314,1
317,20.9466918,5253,2024-02-20 17:42:50,52.1789366,07
517,20.8634455,5254,2024-02-20 17:42:46,52.1954155,7
717,20.8288344,5255,2024-02-20 17:42:47,52.1929357,66
184,20.9284377,5258,2024-02-20 17:42:48,52.2908657,3
717,20.8676166,5260,2024-02-20 17:42:54,52.1763012,069
Z26,20.95195,5401,2024-02-20 17:42:54,52.229935,2
132,21.057,5402,2024-02-20 17:42:55,52.3221,3
120,21.056644,5403,2024-02-20 17:42:55,52.269955,7
705,20.968048,5404,2024-02-20 17:42:54,52.271912,65
145,21.042667,5405,2024-02-20 17:42:54,52.292343,8
127,21.0206082,5406,2024-02-20 17:42:54,52.2429874,010
116,20.9955772,5407,2024-02-20 17:42:54,52.2582274,2
138,21.082392,5408,2024-02-20 17:42:54,52.260201,6
512,21.058294,5409,2024-02-20 17:42:52,52.266365,2
138,21.014006,5411,2024-02-20 17:42:54,52.203953,1
511,20.93029,5412,2024-02-20 17:42:52,52.290619,08
190,21.085377,5413,2024-02-20 17:42:51,52.305035,12
116,21.032969,5414,2024-02-20 17:42:55,52.204273,11
723,20.92906,5415,2024-02-20 17:42:51,52.395477,479
511,20.952637,5416,2024-02-20 17:42:55,52.342716,1
132,21.064373,5417,2024-02-20 17:42:46,52.311741,2
414,20.974051,5418,2024-02-20 17:42:54,52.208427,09
731,20.934273,5419,2024-02-20 17:42:53,52.423363,470
138,21.055464,5420,2024-02-20 17:42:51,52.231487,8
245,21.051611,5421,2024-02-20 17:42:53,52.292244,1
190,20.900726,5423,2024-02-20 17:42:55,52.239048,016
199,21.14126,5424,2024-02-20 17:42:54,52.280163,2
527,21.068409,5425,2024-02-20 17:42:54,52.323425,516
145,21.126032,5426,2024-02-20 17:42:55,52.234623,2
512,21.0548057,5427,2024-02-20 17:42:54,52.2834982,3
512,21.052261,5428,2024-02-20 17:42:49,52.252953,1
112,21.0270597,5429,2024-02-20 17:42:54,52.2934376,6
509,20.9478,5430,2024-02-20 17:42:54,52.3402,8
527,21.061197,5431,2024-02-20 17:42:54,52.310078,515
414,20.9479202,5433,2024-02-20 17:42:53,52.2005639,08
132,20.9784914,5434,2024-02-20 17:42:52,52.2793302,4
527,21.060274,5435,2024-02-20 17:42:52,52.311325,012
140,21.111214,5436,2024-02-20 17:42:55,52.360901,3
145,21.042606,5437,2024-02-20 17:42:55,52.292465,10
731,21.0009002,5438,2024-02-20 17:42:54,52.2912054,732
500,21.048155,5439,2024-02-20 17:42:54,52.287682,5
500,21.047035,5440,2024-02-20 17:42:53,52.263645,3
414,20.961948,5441,2024-02-20 17:42:53,52.197453,07
160,21.049721,5442,2024-02-20 17:42:52,52.295403,715
735,21.0291,5443,2024-02-20 17:42:52,52.377876,64
132,20.992609,5444,2024-02-20 17:42:53,52.286243,08
738,21.052925,5445,2024-02-20 17:42:52,52.276474,3
190,21.0457,5446,2024-02-20 17:42:53,52.259579,7
738,21.11289,5447,2024-02-20 17:42:55,52.332516,1
500,20.982115,5448,2024-02-20 17:42:55,52.253269,3
245,21.041672,5449,2024-02-20 17:42:55,52.300426,4
116,20.987501,5450,2024-02-20 17:42:55,52.267628,10
112,20.895144,5451,2024-02-20 17:42:52,52.216331,5
738,21.195974,5453,2024-02-20 17:42:53,52.403519,5
520,21.136686,5454,2024-02-20 17:42:55,52.241032,2
112,20.923035,5455,2024-02-20 17:42:52,52.259815,3
705,21.0284,5456,2024-02-20 17:42:55,52.3664,07
511,20.960806,5457,2024-02-20 17:42:53,52.335358,07
705,21.052874,5458,2024-02-20 17:42:53,52.441715,66
509,21.06008,5459,2024-02-20 17:42:53,52.234108,3
160,21.029612,5460,2024-02-20 17:42:55,52.252541,514
503,21.049742,5870,2024-02-20 17:42:54,52.154652,1
127,20.976856,5871,2024-02-20 17:42:37,52.221548,3
503,21.050323,5872,2024-02-20 17:42:52,52.144711,3
503,21.042356,5873,2024-02-20 17:42:55,52.194363,11
175,21.012613,5875,2024-02-20 17:42:52,52.243076,407
128,20.989105,5876,2024-02-20 17:42:51,52.218555,708
127,20.9133,5877,2024-02-20 17:42:52,52.208881,9
175,20.993517,5878,2024-02-20 17:42:55,52.226082,703
175,21.010115,5879,2024-02-20 17:42:54,52.22937,700
503,21.0323391,5880,2024-02-20 17:42:55,52.2050279,10
127,20.9430919,5881,2024-02-20 17:42:54,52.2060217,2
519,21.067793,5882,2024-02-20 17:42:54,52.169937,6
503,21.045321,5884,2024-02-20 17:42:51,52.181206,12
503,21.021887,5885,2024-02-20 17:42:53,52.230228,6
519,21.015665,5886,2024-02-20 17:42:55,52.216736,5
127,21.034544,5887,2024-02-20 17:42:55,52.234348,6
127,21.020514,5888,2024-02-20 17:42:52,52.24316,5
519,21.084131,5889,2024-02-20 17:42:55,52.167946,7
519,21.030003,5891,2024-02-20 17:42:55,52.206974,8
128,21.014879,5892,2024-02-20 17:42:52,52.242809,411
175,20.988163,5893,2024-02-20 17:42:55,52.215561,405
128,20.963717,5894,2024-02-20 17:42:53,52.207695,333
128,20.963444,5896,2024-02-20 17:42:52,52.207764,334
175,21.016142,5897,2024-02-20 17:42:52,52.240788,400
128,21.018089,5898,2024-02-20 17:42:51,52.236755,408
175,21.01281,5899,2024-02-20 17:42:52,52.242954,704
503,21.0501,5901,2024-02-20 17:42:55,52.1447,2
116,20.931229,5902,2024-02-20 17:42:54,52.279118,5
180,21.019478,5903,2024-02-20 17:42:54,52.233383,017
128,21.004528,5904,2024-02-20 17:42:54,52.228043,706
128,20.9820789,5905,2024-02-20 17:42:51,52.2016502,707
158,21.112795,5907,2024-02-20 17:42:54,52.236294,4
128,20.972954,5908,2024-02-20 17:42:52,52.205437,409
180,21.064541,5910,2024-02-20 17:42:55,52.185944,015
158,21.062101,5911,2024-02-20 17:42:51,52.240307,1
158,21.0231124,5912,2024-02-20 17:42:53,52.2321727,6
180,21.015385,5914,2024-02-20 17:42:54,52.241989,433
158,21.0970387,5915,2024-02-20 17:42:54,52.2348065,5
180,21.0266,5916,2024-02-20 17:42:53,52.2145,10
175,20.980167,5917,2024-02-20 17:42:55,52.18853,404
175,20.9837,5919,2024-02-20 17:42:53,52.1974,701
116,21.036562,5920,2024-02-20 17:42:52,52.20039,12
503,21.038195,5921,2024-02-20 17:42:54,52.162041,4
111,21.051081,5922,2024-02-20 17:42:54,52.237762,5
180,21.084026,5923,2024-02-20 17:42:54,52.167694,13
116,20.923101,5925,2024-02-20 17:42:54,52.280178,6
503,21.004135,5926,2024-02-20 17:42:51,52.250092,8
158,21.1176,5927,2024-02-20 17:42:55,52.2338,3
116,21.0838,5928,2024-02-20 17:42:51,52.1684,15
111,21.065363,5929,2024-02-20 17:42:53,52.226543,4
175,20.989887,5931,2024-02-20 17:42:53,52.219711,401
128,21.012871,5932,2024-02-20 17:42:53,52.243145,412
158,20.983852,5933,2024-02-20 17:42:54,52.221283,7
111,20.984852,5934,2024-02-20 17:42:52,52.246132,7
111,21.096285,5935,2024-02-20 17:42:52,52.227116,2
175,20.973763,5936,2024-02-20 17:42:51,52.171761,702
116,20.974455,5937,2024-02-20 17:42:54,52.271461,8
175,20.978037,5938,2024-02-20 17:42:54,52.169518,403
180,20.937811,5940,2024-02-20 17:42:53,52.270485,7
116,20.938396,5941,2024-02-20 17:42:50,52.278008,4
111,21.115545,5942,2024-02-20 17:42:36,52.234164,013
116,20.963352,5943,2024-02-20 17:42:55,52.275227,3
116,21.0402,5944,2024-02-20 17:42:54,52.1964,17
180,20.945669,5945,2024-02-20 17:42:55,52.265171,5
180,20.962343,5946,2024-02-20 17:42:53,52.258801,438
128,21.016792,5947,2024-02-20 17:42:52,52.231087,410
111,21.01643,5949,2024-02-20 17:42:51,52.24054,10
503,21.017208,5951,2024-02-20 17:42:52,52.239189,014
111,21.101347,5953,2024-02-20 17:42:49,52.225479,011
111,21.059263,5954,2024-02-20 17:42:54,52.235256,1
180,21.071152,5955,2024-02-20 17:42:53,52.180225,12
518,20.9979,5956,2024-02-20 17:42:55,52.2955,08
503,21.0455,5957,2024-02-20 17:42:53,52.1499,013
116,21.083838,5958,2024-02-20 17:42:53,52.168041,14
180,21.0833956,5959,2024-02-20 17:42:54,52.1695076,1
180,21.042899,5960,2024-02-20 17:42:41,52.206724,11
180,21.038353,5961,2024-02-20 17:42:50,52.206791,2
116,21.044008,5962,2024-02-20 17:42:50,52.265862,10
503,21.018119,5963,2024-02-20 17:42:36,52.236268,9
518,20.938328,5964,2024-02-20 17:42:53,52.332546,4
116,21.0676322,5965,2024-02-20 17:42:52,52.1702696,16
116,20.942303,5966,2024-02-20 17:42:54,52.277626,7
180,21.08403,5967,2024-02-20 17:42:51,52.167885,14
518,21.044798,5970,2024-02-20 17:42:52,52.265745,09
518,20.987701,5975,2024-02-20 17:42:52,52.267448,7
111,21.001736,5976,2024-02-20 17:42:53,52.243813,9
127,20.899885,5977,2024-02-20 17:42:53,52.208378,1
518,20.942056,5978,2024-02-20 17:42:35,52.334305,010
503,21.041027,5980,2024-02-20 17:42:51,52.19561,5
127,21.021967,5981,2024-02-20 17:42:55,52.230194,4
503,21.005257,5982,2024-02-20 17:42:52,52.255989,7
180,20.930985,5983,2024-02-20 17:42:55,52.270893,016
518,21.023474,5984,2024-02-20 17:42:51,52.228397,1
518,20.942123,5985,2024-02-20 17:42:51,52.334534,5
180,20.97707,5986,2024-02-20 17:42:55,52.244724,4
518,20.997608,5987,2024-02-20 17:42:52,52.254066,2
518,20.983517,5988,2024-02-20 17:42:52,52.307541,3
518,20.945309,5990,2024-02-20 17:42:55,52.319096,6
111,21.102484,5991,2024-02-20 17:42:51,52.222038,3
116,21.068289,5992,2024-02-20 17:42:52,52.169811,13
116,21.030338,5993,2024-02-20 17:42:54,52.207359,431
518,20.958988,5996,2024-02-20 17:42:53,52.313805,011
111,21.013794,5998,2024-02-20 17:42:53,52.240753,6
180,20.92911,5999,2024-02-20 17:42:53,52.271214,6
L18,20.8760643,60053,2024-02-20 17:41:41,52.2884173,03
L18,20.8348443,60054,2024-02-20 17:42:53,52.2746885,2
L18,20.812991,60055,2024-02-20 17:42:54,52.3127761,1
L29,20.5765088,60056,2024-02-20 17:42:57,52.257418,1
L-6,20.8213311,60057,2024-02-20 17:42:35,52.2514676,1
L-7,20.8867528,60058,2024-02-20 17:42:55,52.3334501,2
L-6,20.8531933,60059,2024-02-20 17:42:40,52.2801198,02
L-7,20.8174261,60060,2024-02-20 17:42:40,52.2102845,1
191,20.914438,6200,2024-02-20 17:42:53,52.200518,7
717,20.959465,6201,2024-02-20 17:42:54,52.216152,64
ZA1,20.9582027,6202,2024-02-20 17:42:55,52.2154959,01
401,21.020807,6203,2024-02-20 17:42:54,52.173096,025
401,20.895706,6206,2024-02-20 17:42:39,52.193681,012
713,20.928297,6207,2024-02-20 17:42:55,52.222961,2
703,20.809414,6208,2024-02-20 17:42:54,52.093426,506
105,20.898489,6210,2024-02-20 17:42:53,52.239494,013
187,20.962839,6212,2024-02-20 17:42:54,52.216656,4
706,20.923206,6213,2024-02-20 17:42:54,52.13702,2
517,20.99609,6214,2024-02-20 17:42:52,52.226368,3
713,20.8348194,6216,2024-02-20 17:42:55,52.2137066,04
105,20.956783,6217,2024-02-20 17:42:55,52.228157,3
191,20.915625,6218,2024-02-20 17:42:53,52.205254,3
136,21.02726,6219,2024-02-20 17:42:51,52.151421,9
401,21.019581,6220,2024-02-20 17:42:51,52.173401,024
171,20.914127,6221,2024-02-20 17:42:55,52.251987,4
401,21.001017,6223,2024-02-20 17:42:50,52.178299,027
191,20.981222,6226,2024-02-20 17:42:55,52.216621,4
136,20.968219,6227,2024-02-20 17:42:52,52.243496,4
401,20.908905,6228,2024-02-20 17:42:54,52.193138,013
172,20.978781,6229,2024-02-20 17:42:52,52.21069,6
187,20.898737,6230,2024-02-20 17:42:53,52.198475,5
105,20.8967085,6231,2024-02-20 17:42:55,52.2383245,1
523,20.955687,6234,2024-02-20 17:42:52,52.233139,14
172,20.955732,6235,2024-02-20 17:42:55,52.211922,5
719,20.917877,6236,2024-02-20 17:42:54,52.239521,5
721,20.854286,6238,2024-02-20 17:42:55,52.057575,1
401,20.944412,6239,2024-02-20 17:42:54,52.192966,023
191,20.983904,6240,2024-02-20 17:42:55,52.218136,010
ZA1,20.937729,6241,2024-02-20 17:42:52,52.202049,04
743,20.763968,6242,2024-02-20 17:42:53,52.231598,1
703,20.923946,6243,2024-02-20 17:42:55,52.157585,512
721,20.929844,6244,2024-02-20 17:42:52,52.162994,02
L39,21.0398683,70001,2024-02-20 17:41:26,52.0806745,4
L39,21.024418,70002,2024-02-20 17:42:26,52.0682658,3
L39,21.0498563,70004,2024-02-20 17:40:46,52.0898405,2
L52,20.9890661,70007,2024-02-20 17:41:43,52.0488218,1
L14,21.0781005,70021,2024-02-20 17:42:54,52.267666,1
L30,21.2018471,70033,2024-02-20 17:42:53,51.9398511,02
L-3,20.9329985,70034,2024-02-20 17:42:54,52.0914216,02
L16,21.132148,70035,2024-02-20 17:42:54,52.1110851,1
L-3,21.0229751,70036,2024-02-20 17:42:55,52.0733071,03
L24,21.0178212,70041,2024-02-21 10:26:23,52.0670423,693
L-1,20.9016541,70042,2024-02-20 17:42:26,52.1379193,2
L42,21.1691005,70043,2024-02-20 17:42:18,52.0646483,52
L15,21.1161275,70045,2024-02-20 17:41:20,52.1025945,53
187,20.860205,7200,2024-02-20 17:42:52,52.193886,7
189,20.916647,7201,2024-02-20 17:42:43,52.224941,10
112,21.082516,7202,2024-02-20 17:42:54,52.304539,9
189,21.066139,7203,2024-02-20 17:42:55,52.184746,16
414,20.955608,7204,2024-02-20 17:42:54,52.237194,01
401,20.980043,7205,2024-02-20 17:42:52,52.182949,011
190,21.0258576,7207,2024-02-20 17:42:55,52.2509235,13
716,20.89744,7208,2024-02-20 17:42:50,52.216297,61
711,20.815742,7209,2024-02-20 17:42:52,52.097767,710
733,20.881166,7210,2024-02-20 17:42:55,52.136757,507
186,20.963789,7211,2024-02-20 17:42:53,52.207745,014
105,20.896238,7212,2024-02-20 17:42:54,52.238968,6
184,20.938772,7213,2024-02-20 17:42:55,52.276245,493
184,20.950947,7214,2024-02-20 17:42:50,52.228901,5
517,20.861734,7217,2024-02-20 17:42:53,52.190891,6
401,20.979624,7220,2024-02-20 17:42:52,52.183449,016
177,20.8690684,7221,2024-02-20 17:42:55,52.1979967,07
189,20.920393,7222,2024-02-20 17:42:51,52.197029,16
188,21.077631,7223,2024-02-20 17:42:53,52.234718,013
172,20.975554,7224,2024-02-20 17:42:55,52.21146,010
172,21.036081,7225,2024-02-20 17:42:54,52.200855,2
105,20.897432,7226,2024-02-20 17:42:55,52.220493,09
112,21.091597,7227,2024-02-20 17:42:54,52.306625,10
190,21.036854,7228,2024-02-20 17:42:54,52.255424,6
728,20.943932,7229,2024-02-20 17:42:53,52.175549,1
414,21.0168862,7230,2024-02-20 17:42:54,52.2938332,02
189,20.896872,7231,2024-02-20 17:42:54,52.230331,6
713,20.761948,7232,2024-02-20 17:42:53,52.211323,05
414,20.958952,7233,2024-02-20 17:42:52,52.266914,05
112,21.082273,7234,2024-02-20 17:42:54,52.304459,4
189,20.897036,7235,2024-02-20 17:42:50,52.230358,019
189,20.913502,7236,2024-02-20 17:42:53,52.210854,11
189,20.992609,7237,2024-02-20 17:42:54,52.180187,3
189,21.0387344,7238,2024-02-20 17:42:54,52.1727677,022
189,20.928305,7239,2024-02-20 17:42:52,52.196102,020
189,21.040581,7240,2024-02-20 17:42:54,52.170692,2
189,20.920294,7241,2024-02-20 17:42:50,52.197056,7
401,20.909136,7242,2024-02-20 17:42:53,52.19347,9
189,20.915064,7244,2024-02-20 17:42:55,52.216354,018
190,20.959192,7245,2024-02-20 17:42:55,52.237808,10
136,21.052904,7247,2024-02-20 17:42:53,52.146038,11
317,21.030752,7248,2024-02-20 17:42:54,52.173519,2
171,20.931536,7249,2024-02-20 17:42:53,52.266411,5
105,20.901009,7250,2024-02-20 17:42:44,52.239429,7
189,20.96381,7251,2024-02-20 17:42:54,52.188171,4
190,20.997726,7252,2024-02-20 17:42:52,52.24329,4
189,20.991751,7253,2024-02-20 17:42:55,52.180344,024
136,20.956112,7254,2024-02-20 17:42:54,52.236538,5
189,21.056343,7255,2024-02-20 17:42:55,52.182034,15
189,20.959301,7256,2024-02-20 17:42:52,52.189945,13
191,20.920597,7257,2024-02-20 17:42:54,52.204632,6
171,21.0448312,7258,2024-02-20 17:42:51,52.2206727,452
411,21.0917125,7301,2024-02-20 17:42:55,52.2252315,720
402,20.9935294,7302,2024-02-20 17:42:54,52.1789831,010
523,21.105938,7303,2024-02-20 17:42:54,52.246803,9
704,21.0879086,7304,2024-02-20 17:42:53,52.2446484,2
162,21.0471561,7305,2024-02-20 17:42:55,52.2115935,2
158,20.9492685,7306,2024-02-20 17:42:55,52.2115685,8
158,21.0080572,7307,2024-02-20 17:42:55,52.2291409,2
523,20.9248797,7308,2024-02-20 17:42:50,52.2404564,15
182,21.004618,7309,2024-02-20 17:42:55,52.217068,6
525,21.1051739,7311,2024-02-20 17:42:54,52.2340467,011
202,21.067423,7312,2024-02-20 17:42:55,52.250355,09
507,21.102139,7313,2024-02-20 17:42:52,52.22208,012
125,21.1965319,7314,2024-02-20 17:42:55,52.2083331,06
507,21.069633,7315,2024-02-20 17:42:53,52.2253,09
E-1,21.044529,7316,2024-02-20 17:42:55,52.246746,01
199,21.143049,7318,2024-02-20 17:42:55,52.27317,1
402,21.130363,7319,2024-02-20 17:42:55,52.236568,013
141,21.0326904,7320,2024-02-20 17:42:55,52.2046004,3
162,21.036783,7321,2024-02-20 17:42:55,52.252651,012
141,20.944248,7322,2024-02-20 17:42:54,52.175507,6
202,21.044458,7323,2024-02-20 17:42:52,52.248608,541
202,21.081606,7324,2024-02-20 17:42:51,52.250401,543
520,21.016762,7326,2024-02-20 17:42:50,52.221821,09
525,21.163088,7327,2024-02-20 17:42:54,52.221218,8
102,21.0419217,7328,2024-02-20 17:42:52,52.2420252,548
525,21.196571,7329,2024-02-20 17:42:55,52.208294,012
182,21.037575,7330,2024-02-20 17:42:55,52.222275,5
199,21.113922,7331,2024-02-20 17:42:52,52.293926,06
523,20.912474,7332,2024-02-20 17:42:52,52.252743,2
520,21.115131,7333,2024-02-20 17:42:54,52.232899,8
402,21.1359314,7335,2024-02-20 17:42:55,52.2414529,3
150,20.864964,743,2024-02-20 17:42:53,52.360409,3
150,20.93107,744,2024-02-20 17:42:52,52.291943,2
110,20.919409,748,2024-02-20 17:42:52,52.28231,4
110,20.898523,749,2024-02-20 17:42:52,52.324989,06
850,20.898899,750,2024-02-20 17:42:40,52.334393,2
750,20.722424,753,2024-02-20 17:42:54,52.393681,1
150,20.846626,754,2024-02-20 17:42:53,52.34145,6
150,20.846731,755,2024-02-20 17:42:54,52.341228,09
750,20.896086,756,2024-02-20 17:42:02,52.336781,06
750,20.798494,757,2024-02-20 17:42:52,52.377052,4
150,20.872089,762,2024-02-20 17:42:16,52.346058,5
150,20.847034,763,2024-02-20 17:42:52,52.341324,5
250,20.888086,769,2024-02-20 17:42:38,52.297558,04
141,20.9442958,7700,2024-02-20 17:42:55,52.176028,7
145,21.088278,7701,2024-02-20 17:42:55,52.2447394,016
145,21.017211,7702,2024-02-20 17:42:55,52.293347,014
145,21.0495884,7704,2024-02-20 17:42:54,52.2921624,11
199,21.0413863,7705,2024-02-20 17:42:50,52.300058,4
521,21.1256845,7706,2024-02-20 17:42:55,52.2346527,4
102,21.1054051,7707,2024-02-20 17:42:55,52.2463909,546
402,21.0118556,7709,2024-02-20 17:42:53,52.1744888,011
177,20.8976544,7710,2024-02-20 17:42:55,52.2394197,1
716,20.844768,7711,2024-02-20 17:42:54,52.1866946,067
186,20.9594191,7712,2024-02-20 17:42:55,52.3164604,016
190,21.0665126,7713,2024-02-20 17:42:55,52.2764399,9
105,20.942465,7714,2024-02-20 17:42:55,52.2260122,012
317,21.0559005,7715,2024-02-20 17:42:55,52.172568,3
177,20.9008771,7716,2024-02-20 17:42:55,52.239214,6
188,20.9782932,7717,2024-02-20 17:42:55,52.1694957,1
184,20.9718274,7718,2024-02-20 17:42:54,52.2195262,6
150,20.919032,772,2024-02-20 17:42:54,52.316071333,08
136,20.9863432,7720,2024-02-20 17:42:55,52.2049462,7
191,20.9058329,7721,2024-02-20 17:42:55,52.1929594,08
517,20.9080691,7722,2024-02-20 17:42:52,52.1922856,011
711,20.9351124,7723,2024-02-20 17:42:55,52.1678002,709
719,20.8335387,7724,2024-02-20 17:42:55,52.2491602,3
711,20.9448057,7725,2024-02-20 17:42:55,52.1762745,710
733,20.8112213,7726,2024-02-20 17:42:51,52.0930388,01
190,21.0879542,7727,2024-02-20 17:42:55,52.3025142,014
517,20.9371761,7728,2024-02-20 17:42:55,52.2016425,4
713,20.8863401,7729,2024-02-20 17:42:55,52.216645,1
150,20.928515333,773,2024-02-20 17:42:51,52.290762833,07
411,21.0451754,7730,2024-02-20 17:42:55,52.2244767,466
188,21.1036572,7731,2024-02-20 17:42:55,52.246593,4
188,21.0064686,7732,2024-02-20 17:42:55,52.2172016,07
521,21.1518806,7733,2024-02-20 17:42:55,52.2206824,011
507,21.1019071,7735,2024-02-20 17:42:55,52.2221479,4
521,21.120441,7736,2024-02-20 17:42:55,52.2372682,010
E-1,21.0860877,7737,2024-02-20 17:42:54,52.2258784,04
521,21.185357,7738,2024-02-20 17:42:55,52.1871761,2
525,21.0848479,7739,2024-02-20 17:42:55,52.2360319,09
168,21.1127156,7740,2024-02-20 17:42:55,52.2363004,09
125,21.0754702,7741,2024-02-20 17:42:55,52.2457207,4
125,21.041377,7742,2024-02-20 17:42:55,52.2414644,5
125,21.1551329,7743,2024-02-20 17:42:55,52.2260085,07
141,21.0122194,7744,2024-02-20 17:42:55,52.1958289,4
151,21.1050152,7745,2024-02-20 17:42:54,52.2301767,07
143,21.1435523,7746,2024-02-20 17:42:55,52.2592722,7
182,21.075771,7747,2024-02-20 17:42:55,52.2330619,4
523,21.0756335,7748,2024-02-20 17:42:54,52.2333616,6
250,20.927515,775,2024-02-20 17:42:52,52.291698,1
143,21.0762434,7751,2024-02-20 17:42:55,52.2334989,2
502,21.1559155,7753,2024-02-20 17:42:55,52.2261644,1
188,20.9916162,7754,2024-02-20 17:42:55,52.2165211,08
520,21.1559609,7755,2024-02-20 17:42:55,52.2403554,1
151,21.0862793,7757,2024-02-20 17:42:55,52.2352693,2
151,21.0734578,7759,2024-02-20 17:42:50,52.2320916,04
110,20.8828266,776,2024-02-20 17:42:54,52.319722,3
250,20.922796,777,2024-02-20 17:42:54,52.281559,3
750,20.9279753,778,2024-02-20 17:42:22,52.2909736,3
850,20.6303792,779,2024-02-20 17:42:55,52.3798812,1
509,21.1176766,7800,2024-02-20 17:42:55,52.2334654,024
145,21.1159421,7801,2024-02-20 17:42:55,52.2348474,016
145,21.0889659,7802,2024-02-20 17:42:55,52.2864926,012
