Lines,Lon,VehicleNumber,Time,Lat,Brigade
105,20.913405,5228,2024-02-20 19:34:24,52.21943,4
184,20.936344,5230,2024-02-20 19:34:30,52.287615,2
187,20.9625289,5232,2024-02-20 19:34:33,52.2163857,12
148,21.0941093,5236,2024-02-20 19:34:34,52.228426,011
124,20.9347153,5237,2024-02-20 19:34:30,52.1670605,2
517,20.893548,5238,2024-02-20 19:34:28,52.19149,5
184,20.9212683,5239,2024-02-20 19:34:29,52.2484233,1
317,20.9213182,5240,2024-02-20 19:34:29,52.1963797,06
523,20.896719,5241,2024-02-20 19:34:17,52.232979,13
182,21.0225532,5242,2024-02-20 19:34:27,52.2185823,8
177,20.9203058,5243,2024-02-20 19:34:36,52.1965961,2
187,21.069321,5244,2024-02-20 19:34:35,52.181426,9
523,20.9109845,5246,2024-02-20 19:34:34,52.2476338,10
521,21.088136,5247,2024-02-20 19:34:36,52.245126,5
105,20.9703568,5248,2024-02-20 19:34:31,52.228869,5
401,21.0378647,5249,2024-02-20 19:34:34,52.1544099,4
172,21.04848,5250,2024-02-20 19:34:31,52.178156,7
171,21.0450666,5251,2024-02-20 19:34:36,52.2200805,6
719,20.586324,5252,2024-02-20 19:34:29,52.2575204,1
317,20.9436771,5253,2024-02-20 19:34:30,52.1756253,07
517,21.0031171,5254,2024-02-20 19:34:29,52.228184,7
717,20.8288303,5255,2024-02-20 19:34:34,52.1929317,66
184,20.9274494,5258,2024-02-20 19:34:30,52.2910102,3
717,20.9226208,5260,2024-02-20 19:34:34,52.1970265,069
Z26,20.9306142,5401,2024-02-20 19:34:36,52.2234589,2
132,21.0143,5402,2024-02-20 19:34:37,52.2944,3
120,21.046331,5403,2024-02-20 19:34:34,52.259884,7
705,21.038256,5404,2024-02-20 19:34:35,52.408894,65
145,21.022633,5405,2024-02-20 19:34:35,52.28619,8
127,20.986357,5406,2024-02-20 19:34:33,52.222172,010
116,20.9777516,5407,2024-02-20 19:34:34,52.2707865,2
138,21.020203,5408,2024-02-20 19:34:32,52.211941,6
512,21.067745,5409,2024-02-20 19:34:35,52.277451,2
138,21.000237,5411,2024-02-20 19:34:28,52.201256,1
190,20.922287,5413,2024-02-20 19:34:36,52.240108,12
116,21.030302,5414,2024-02-20 19:34:37,52.207352,11
723,20.927715,5415,2024-02-20 19:34:36,52.388756,479
511,20.972288,5416,2024-02-20 19:34:35,52.321056,1
132,20.968689,5417,2024-02-20 19:34:35,52.271992,2
414,20.962603,5418,2024-02-20 19:34:33,52.270844,09
138,20.995432,5420,2024-02-20 19:34:36,52.170395,8
245,21.041698,5421,2024-02-20 19:34:36,52.292889,1
190,20.988039,5423,2024-02-20 19:34:34,52.240242,016
199,21.10368,5424,2024-02-20 19:34:35,52.294689,2
527,21.054764,5425,2024-02-20 19:34:36,52.296944,516
145,21.130766,5426,2024-02-20 19:34:35,52.23782,2
512,21.05217,5427,2024-02-20 19:34:29,52.252914,3
512,21.049738,5428,2024-02-20 19:34:33,52.285999,1
112,20.9111129,5429,2024-02-20 19:34:37,52.22879,6
509,21.0445,5430,2024-02-20 19:34:36,52.249,8
160,21.061436,5431,2024-02-20 19:34:33,52.30817,515
414,20.968498,5433,2024-02-20 19:34:34,52.213894,08
132,21.0590019,5434,2024-02-20 19:34:26,52.3174211,4
527,21.045893,5435,2024-02-20 19:34:36,52.265205,012
140,21.064262,5436,2024-02-20 19:34:37,52.273628,3
145,21.12701,5437,2024-02-20 19:34:35,52.257973,10
731,20.9715279,5438,2024-02-20 19:34:36,52.3214082,732
500,21.048027,5439,2024-02-20 19:34:34,52.286171,5
414,20.9477,5441,2024-02-20 19:34:37,52.2005,07
735,20.967501,5443,2024-02-20 19:34:35,52.271748,64
132,21.048203,5444,2024-02-20 19:34:36,52.26329,08
738,21.135405,5445,2024-02-20 19:34:36,52.360016,3
190,21.085388,5446,2024-02-20 19:34:37,52.305103,7
738,21.089514,5447,2024-02-20 19:34:35,52.304012,1
500,21.04171,5448,2024-02-20 19:34:36,52.300327,3
245,21.124342,5449,2024-02-20 19:34:37,52.279091,4
116,21.084517,5450,2024-02-20 19:34:35,52.168365,10
112,21.050777,5451,2024-02-20 19:34:31,52.292233,5
738,21.179358,5453,2024-02-20 19:34:34,52.416431,5
520,21.125751,5454,2024-02-20 19:34:27,52.232525,2
112,20.937586,5455,2024-02-20 19:34:35,52.27504,3
705,21.081812,5456,2024-02-20 19:34:37,52.46418,07
705,20.968066,5458,2024-02-20 19:34:27,52.271931,66
509,20.9466221,5459,2024-02-20 19:34:37,52.339993,3
527,21.068289,5460,2024-02-20 19:34:32,52.32365,514
503,21.050159,5870,2024-02-20 19:34:37,52.144779,1
127,21.020326,5871,2024-02-20 19:34:23,52.243749,3
503,21.0348392,5872,2024-02-20 19:34:35,52.2021197,3
503,21.04825,5873,2024-02-20 19:34:34,52.143772,11
128,21.012962,5875,2024-02-20 19:34:33,52.243034,407
175,20.984621,5876,2024-02-20 19:34:35,52.201584,708
127,20.940378,5877,2024-02-20 19:34:37,52.204189,9
128,21.016926,5878,2024-02-20 19:34:36,52.231056,703
128,20.998086,5879,2024-02-20 19:34:34,52.186821,700
503,21.0490644,5880,2024-02-20 19:34:33,52.155437,10
127,21.010934,5881,2024-02-20 19:34:35,52.2298709,2
519,21.08416,5882,2024-02-20 19:34:35,52.16785,6
503,21.049902,5884,2024-02-20 19:34:37,52.144581,12
503,21.002312,5885,2024-02-20 19:34:36,52.254726,6
519,21.015017,5886,2024-02-20 19:34:36,52.224529,5
127,20.920496,5887,2024-02-20 19:34:36,52.209595,6
127,21.0259,5888,2024-02-20 19:34:34,52.2299,5
519,21.084124,5889,2024-02-20 19:34:35,52.168053,7
519,21.014181,5891,2024-02-20 19:34:34,52.225521,8
175,21.019215,5892,2024-02-20 19:34:34,52.233837,411
128,20.99596,5893,2024-02-20 19:34:36,52.226624,405
175,20.978226,5894,2024-02-20 19:34:36,52.16943,333
175,20.974394,5896,2024-02-20 19:34:32,52.169216,334
128,21.021179,5897,2024-02-20 19:34:35,52.231808,400
175,20.990108,5898,2024-02-20 19:34:36,52.218945,408
175,21.012455,5899,2024-02-20 19:34:33,52.229797,704
503,21.0338,5901,2024-02-20 19:34:37,52.1673,2
116,21.0242,5902,2024-02-20 19:34:37,52.2237,5
180,21.036144,5903,2024-02-20 19:34:36,52.206871,017
175,20.983255,5904,2024-02-20 19:34:35,52.196011,706
128,21.117036,5905,2024-02-20 19:34:29,52.233913,707
158,21.117643,5907,2024-02-20 19:34:33,52.233772, 
175,20.978203,5908,2024-02-20 19:34:34,52.169426,409
180,20.948551,5910,2024-02-20 19:34:34,52.264332,015
158,21.097609,5911,2024-02-20 19:34:32,52.235146,1
158,20.9632786,5912,2024-02-20 19:34:33,52.216856,6
116,20.95034,5914,2024-02-20 19:34:36,52.276752,433
158,21.0117761,5915,2024-02-20 19:34:31,52.2294979,5
180,21.018,5916,2024-02-20 19:34:35,52.2372,10
128,20.963417,5917,2024-02-20 19:34:32,52.20784,404
128,20.9843,5919,2024-02-20 19:34:33,52.1988,701
116,21.01972,5920,2024-02-20 19:34:36,52.232788,12
503,21.026506,5921,2024-02-20 19:34:34,52.214317,4
111,21.00341,5922,2024-02-20 19:34:33,52.242424,5
180,20.952532,5923,2024-02-20 19:34:35,52.262478,13
116,21.031321,5925,2024-02-20 19:34:32,52.206123,6
503,21.025497,5926,2024-02-20 19:34:33,52.218456,8
158,21.0803,5927,2024-02-20 19:34:36,52.2393,3
116,20.968,5928,2024-02-20 19:34:34,52.2727,15
111,21.056856,5929,2024-02-20 19:34:32,52.237549,4
128,20.990074,5931,2024-02-20 19:34:37,52.218746,401
175,21.0127705,5932,2024-02-20 19:34:34,52.2432231,412
158,20.949394,5933,2024-02-20 19:34:35,52.211617,7
111,21.115915,5934,2024-02-20 19:33:53,52.234123,7
111,21.102446,5935,2024-02-20 19:34:32,52.222099,2
175,21.115771,5936,2024-02-20 19:29:45,52.234135,702
116,21.083853,5937,2024-02-20 19:34:34,52.168056,8
128,20.9637,5938,2024-02-20 19:34:33,52.2076,403
180,21.120213,5940,2024-02-20 19:34:35,52.232738,7
116,21.004782,5941,2024-02-20 19:34:33,52.249535,4
116,20.993067,5943,2024-02-20 19:34:34,52.26181,3
116,20.9249,5944,2024-02-20 19:34:31,52.2722,17
180,21.035198,5945,2024-02-20 19:34:34,52.206978,5
180,21.084047,5946,2024-02-20 19:34:36,52.167892,438
175,21.0024102,5947,2024-02-20 19:34:31,52.2280642,410
111,21.1155927,5949,2024-02-20 19:34:32,52.2351114,10
503,21.004595,5951,2024-02-20 19:34:33,52.255592,014
111,21.046568,5953,2024-02-20 19:34:35,52.265369,011
111,21.069193,5954,2024-02-20 19:34:36,52.225475,1
180,20.989748,5955,2024-02-20 19:34:36,52.247669,12
518,21.0199,5956,2024-02-20 19:34:35,52.2326,08
503,21.04598,5957,2024-02-20 19:34:22,52.265456,013
116,20.992809,5958,2024-02-20 19:34:34,52.261963,14
180,20.9604249,5959,2024-02-20 19:34:37,52.2593817,1
180,21.046015,5960,2024-02-20 19:34:28,52.26547,11
180,20.981163,5961,2024-02-20 19:34:37,52.252644,2
503,21.046121,5963,2024-02-20 19:34:23,52.189061,9
518,20.936426,5964,2024-02-20 19:34:32,52.332836,4
116,20.9264525,5965,2024-02-20 19:34:35,52.2806002,16
116,21.056419,5966,2024-02-20 19:34:33,52.181129,7
180,20.925022,5967,2024-02-20 19:34:36,52.272411,14
518,21.044821,5970,2024-02-20 19:34:33,52.265766,09
518,20.985065,5975,2024-02-20 19:34:34,52.269054,7
111,21.025774,5976,2024-02-20 19:34:33,52.232925,9
127,21.046691,5977,2024-02-20 19:34:17,52.26529,1
518,21.046316,5978,2024-02-20 19:34:33,52.264198,010
518,21.045303,5979,2024-02-20 19:34:19,52.265608,011
503,21.005301,5980,2024-02-20 19:34:33,52.249096,5
127,21.020508,5981,2024-02-20 19:34:33,52.24316,4
503,21.015327,5982,2024-02-20 19:34:32,52.242203,7
180,21.084066,5983,2024-02-20 19:34:32,52.167717,016
518,21.046865,5984,2024-02-20 19:34:32,52.265293,1
518,20.999533,5985,2024-02-20 19:34:34,52.294083,5
180,21.003515,5986,2024-02-20 19:34:34,52.250061,4
518,20.961929,5987,2024-02-20 19:34:33,52.317131,2
518,20.94215,5988,2024-02-20 19:34:28,52.334503,3
518,21.01251,5990,2024-02-20 19:34:35,52.246235,6
111,21.088514,5991,2024-02-20 19:34:35,52.228035,3
116,21.013134,5992,2024-02-20 19:34:35,52.246189,13
116,20.9229524,5993,2024-02-20 19:34:34,52.2795087,431
111,20.979418,5998,2024-02-20 19:34:34,52.24448,6
180,21.059395,5999,2024-02-20 19:34:37,52.190884,6
L18,20.8431831,60054,2024-02-20 19:34:34,52.2506794,2
L18,20.8129133,60055,2024-02-20 19:34:36,52.3127008,1
L29,20.462801,60056,2024-02-20 19:34:35,52.2678948,1
L-6,20.8428321,60057,2024-02-20 19:34:37,52.2809883,1
L-6,20.886428,60059,2024-02-20 19:32:41,52.2380168,02
L-7,20.8759931,60060,2024-02-20 19:32:41,52.2882334,1
191,20.926131,6200,2024-02-20 19:34:19,52.203543,7
717,20.931061,6201,2024-02-20 19:34:35,52.198112,64
ZA1,20.9209919,6202,2024-02-20 19:34:37,52.1965392,01
401,20.922512,6203,2024-02-20 19:34:30,52.197132,025
401,20.862618,6206,2024-02-20 19:34:17,52.190323,012
713,20.890364,6207,2024-02-20 19:34:34,52.216404,2
703,20.840107,6208,2024-02-20 19:34:36,52.074768,506
105,20.9211224,6210,2024-02-20 19:34:37,52.1965086,013
187,20.8603712,6212,2024-02-20 19:34:35,52.1939905,4
706,20.918926,6213,2024-02-20 19:34:37,52.133163,2
517,20.861721,6214,2024-02-20 19:34:36,52.190945,3
713,20.923143,6216,2024-02-20 19:34:37,52.196541,04
105,20.900709,6217,2024-02-20 19:34:32,52.238995,3
191,20.905659,6218,2024-02-20 19:34:32,52.193031,3
136,21.001856,6219,2024-02-20 19:34:37,52.184273,9
401,20.919941,6220,2024-02-20 19:34:35,52.196651,024
171,20.964916,6221,2024-02-20 19:34:35,52.237305,4
401,20.921017,6223,2024-02-20 19:34:33,52.196514,027
191,20.949104,6226,2024-02-20 19:34:33,52.210091,4
136,21.023071,6227,2024-02-20 19:34:19,52.155838,4
172,21.048983,6229,2024-02-20 19:34:37,52.188156,6
187,20.905846,6230,2024-02-20 19:34:32,52.197216,5
105,20.896873,6231,2024-02-20 19:34:36,52.226978,1
523,20.901173,6234,2024-02-20 19:34:37,52.257439,14
172,21.011448,6235,2024-02-20 19:34:33,52.195786,5
719,20.687723,6236,2024-02-20 19:34:36,52.260567,5
721,20.942753,6238,2024-02-20 19:34:34,52.175728,1
401,20.922821,6239,2024-02-20 19:34:34,52.195835,023
191,20.921017,6240,2024-02-20 19:34:35,52.196568,010
ZA1,20.9224049,6241,2024-02-20 19:34:37,52.1971662,04
743,20.8974,6242,2024-02-20 19:34:31,52.2397,1
703,20.921277,6243,2024-02-20 19:34:36,52.1970399,512
721,20.839586,6244,2024-02-20 19:34:36,52.057056,02
L39,21.0531828,70001,2024-02-20 19:33:28,52.0975026,4
L39,21.0244533,70002,2024-02-20 19:34:27,52.0619821,3
L39,21.0435209,70004,2024-02-20 19:32:47,52.083821,2
L52,21.0691268,70007,2024-02-20 19:33:43,52.0836905,1
L-3,20.8720768,70034,2024-02-20 19:32:49,52.0847656,02
L16,21.0986876,70035,2024-02-20 19:34:35,52.0750113,1
L-3,20.9819228,70036,2024-02-20 19:34:33,52.081247,03
L24,21.0178212,70041,2024-02-21 10:26:23,52.0670423,693
L-1,20.9622163,70042,2024-02-20 19:34:28,52.0689261,2
L28,21.1265758,70043,2024-02-20 19:34:20,52.02236,52
L15,21.0339575,70045,2024-02-20 19:33:21,52.0829208,53
187,21.023716,7200,2024-02-20 19:34:35,52.219292,7
189,21.068914,7201,2024-02-20 19:34:35,52.181286,10
112,20.8816276,7202,2024-02-20 19:34:37,52.2147097,9
189,20.916143,7203,2024-02-20 19:34:36,52.225357,16
414,21.040867,7204,2024-02-20 19:34:36,52.289204,01
401,20.920799,7205,2024-02-20 19:34:36,52.196968,011
141,20.9193772,7206,2024-02-20 19:34:37,52.1975034,012
190,20.980961,7207,2024-02-20 19:34:37,52.237198,13
716,20.930487,7208,2024-02-20 19:34:33,52.224922,61
711,20.807774,7209,2024-02-20 19:34:36,52.093914,710
733,20.812269,7210,2024-02-20 19:34:33,52.091373,507
186,20.995621,7211,2024-02-20 19:34:34,52.287674,014
105,20.952881,7212,2024-02-20 19:34:34,52.227516,6
184,20.932383,7213,2024-02-20 19:34:34,52.267956,493
184,20.945856,7214,2024-02-20 19:34:32,52.239357,5
517,20.941063,7217,2024-02-20 19:34:33,52.204723,6
177,20.90876,7221,2024-02-20 19:34:36,52.195683,07
188,20.920656,7223,2024-02-20 19:34:33,52.196983,013
172,20.952503,7224,2024-02-20 19:34:37,52.211193,010
172,20.959669,7225,2024-02-20 19:34:34,52.215603,2
105,20.919775,7226,2024-02-20 19:34:33,52.197475,09
112,20.924618,7227,2024-02-20 19:34:35,52.261135,10
190,20.9257437,7228,2024-02-20 19:34:37,52.234117,6
728,20.943409,7229,2024-02-20 19:34:33,52.175076,1
414,21.042788,7230,2024-02-20 19:34:36,52.300419,02
189,20.916672,7231,2024-02-20 19:34:30,52.199123,6
713,20.884882,7232,2024-02-20 19:34:36,52.21664,05
414,20.975365,7233,2024-02-20 19:34:37,52.21167,05
112,20.921638,7234,2024-02-20 19:34:36,52.195831,4
189,21.05575,7235,2024-02-20 19:34:33,52.181732,019
189,21.068918,7236,2024-02-20 19:34:33,52.181252,11
189,20.9005982,7237,2024-02-20 19:34:37,52.2389511,3
189,20.927151,7238,2024-02-20 19:34:36,52.195919,022
189,21.068901,7239,2024-02-20 19:34:32,52.181568,020
189,20.922886,7240,2024-02-20 19:34:37,52.19659,2
401,20.862087,7242,2024-02-20 19:34:35,52.19035,9
189,20.916796,7244,2024-02-20 19:34:34,52.199074,018
190,21.032772,7245,2024-02-20 19:34:35,52.253922,10
136,20.962593,7247,2024-02-20 19:34:34,52.237515,11
317,21.023796,7248,2024-02-20 19:34:32,52.173359,2
171,20.923498,7249,2024-02-20 19:34:36,52.196617,5
105,20.943485,7250,2024-02-20 19:34:36,52.226189,7
189,20.896778,7251,2024-02-20 19:34:36,52.239025,4
190,21.068754,7252,2024-02-20 19:34:32,52.279091,4
189,20.916109,7253,2024-02-20 19:34:37,52.225842,024
136,21.0527664,7254,2024-02-20 19:34:36,52.1459919,5
189,20.916035,7255,2024-02-20 19:34:36,52.219433,15
189,21.037336,7256,2024-02-20 19:34:36,52.173397,13
191,20.981024,7257,2024-02-20 19:34:33,52.215965,6
171,20.918394,7258,2024-02-20 19:34:37,52.257862,452
502,21.116714,7301,2024-02-20 19:33:54,52.233795,720
523,20.960526,7303,2024-02-20 19:34:37,52.216694,9
704,21.087717,7304,2024-02-20 19:34:31,52.244686,2
162,21.035141,7305,2024-02-20 19:34:35,52.223522,2
158,20.9832491,7306,2024-02-20 19:34:35,52.2234571,8
158,21.1127187,7307,2024-02-20 19:34:36,52.2362941,2
523,20.912853,7308,2024-02-20 19:34:37,52.2416234,15
182,21.113438,7309,2024-02-20 19:34:34,52.236153,6
525,21.117826,7311,2024-02-20 19:34:32,52.233917,011
202,21.11624,7312,2024-02-20 19:34:37,52.234943,09
507,21.1162572,7313,2024-02-20 19:34:37,52.233503,012
125,21.139893,7314,2024-02-20 19:34:36,52.228722,06
199,21.17211,7318,2024-02-20 19:34:31,52.265957,1
402,21.047112,7319,2024-02-20 19:34:33,52.191441,013
141,20.9437539,7320,2024-02-20 19:34:36,52.1756197,3
141,21.034721,7322,2024-02-20 19:34:36,52.202278,6
202,21.105618,7323,2024-02-20 19:34:36,52.246155,541
202,21.041925,7324,2024-02-20 19:34:33,52.242023,543
525,21.1965847,7327,2024-02-20 19:34:36,52.2082899,8
102,21.1073162,7328,2024-02-20 19:34:35,52.2485594,548
525,21.161493,7329,2024-02-20 19:34:34,52.225609,012
182,21.112959,7330,2024-02-20 19:34:28,52.23613,5
199,21.1098211,7331,2024-02-20 19:34:37,52.2941795,06
523,21.059488,7332,2024-02-20 19:34:32,52.227695,2
520,21.103401,7333,2024-02-20 19:34:37,52.234268,8
402,21.155987,7335,2024-02-20 19:34:37,52.240311,3
150,20.865015,743,2024-02-20 19:34:34,52.360367,3
150,20.863747,744,2024-02-20 19:34:33,52.359531,2
110,20.939566,748,2024-02-20 19:34:34,52.277943,4
110,20.864517,749,2024-02-20 19:34:36,52.360241,06
850,20.86491,750,2024-02-20 19:34:35,52.360458,2
750,20.936758,753,2024-02-20 19:34:36,52.299374,1
150,20.846554,754,2024-02-20 19:34:34,52.34148,6
150,20.846689,755,2024-02-20 19:34:37,52.341248,09
750,20.86495,756,2024-02-20 19:34:32,52.360378,06
750,20.817457,757,2024-02-20 19:34:36,52.351868,4
150,20.903111,762,2024-02-20 19:34:37,52.330612,2
150,20.862906,763,2024-02-20 19:34:31,52.34861,5
250,20.86492,769,2024-02-20 19:34:36,52.360447,04
141,21.0459279,7700,2024-02-20 19:34:34,52.2151734,7
145,21.1170192,7702,2024-02-20 19:34:37,52.2337205,014
145,21.1007242,7704,2024-02-20 19:34:37,52.242549,11
199,21.0413598,7705,2024-02-20 19:34:36,52.3000645,4
521,20.9636364,7706,2024-02-20 19:34:36,52.2079694,4
102,21.0420587,7707,2024-02-20 19:34:37,52.2422084,546
402,21.1169228,7709,2024-02-20 19:34:34,52.2337253,011
177,20.8966444,7710,2024-02-20 19:34:37,52.2394757,1
186,20.9637819,7712,2024-02-20 19:34:35,52.2077984,016
190,21.0853807,7713,2024-02-20 19:34:37,52.3048879,9
317,21.0842535,7715,2024-02-20 19:34:36,52.1664787,3
177,20.9147206,7716,2024-02-20 19:34:37,52.2325522,6
188,20.9841004,7717,2024-02-20 19:34:37,52.1998637,1
184,20.9709644,7718,2024-02-20 19:34:36,52.2164819,6
136,21.0531829,7720,2024-02-20 19:34:36,52.1461907,7
517,20.8967851,7722,2024-02-20 19:34:36,52.2393038,011
711,20.9112064,7723,2024-02-20 19:34:37,52.1462049,709
719,20.9137619,7724,2024-02-20 19:34:36,52.2379631,3
733,20.9429335,7726,2024-02-20 19:34:35,52.1755318,01
517,20.8618442,7728,2024-02-20 19:34:36,52.1907759,4
713,20.9308252,7729,2024-02-20 19:34:37,52.2249789,1
502,21.0154322,7730,2024-02-20 19:34:36,52.2198411,466
188,21.013968,7731,2024-02-20 19:34:36,52.2168749,4
188,20.9780644,7732,2024-02-20 19:34:37,52.1694834,07
521,21.1263345,7733,2024-02-20 19:34:37,52.2343764,011
507,21.0547175,7735,2024-02-20 19:34:36,52.2388014,4
521,21.1673931,7736,2024-02-20 19:34:36,52.2051427,010
521,21.0623547,7738,2024-02-20 19:34:37,52.2402715,2
168,21.0478622,7740,2024-02-20 19:34:36,52.2069152,09
125,21.1013832,7741,2024-02-20 19:34:37,52.2424577,4
125,21.0414415,7742,2024-02-20 19:34:37,52.2415783,5
141,20.9596859,7744,2024-02-20 19:34:37,52.1897924,4
143,21.1771172,7746,2024-02-20 19:34:37,52.2569805,7
182,21.1129535,7747,2024-02-20 19:34:36,52.2362612,4
523,21.0844259,7748,2024-02-20 19:34:35,52.2461947,6
250,20.930941,775,2024-02-20 19:34:33,52.28664,1
520,21.116713,7750,2024-02-20 19:34:28,52.234805,7
143,21.0521794,7751,2024-02-20 19:34:37,52.2259049,2
502,21.1737484,7753,2024-02-20 19:34:37,52.2255474,1
188,21.1290442,7754,2024-02-20 19:34:37,52.240038,08
520,21.1564853,7755,2024-02-20 19:34:37,52.2402743,1
151,21.1047203,7757,2024-02-20 19:34:34,52.2303121,2
151,21.104976,7759,2024-02-20 19:34:34,52.2302258,04
110,20.8898889,776,2024-02-20 19:34:37,52.3200871,3
250,20.868525,777,2024-02-20 19:34:32,52.332855,3
750,20.8017878,778,2024-02-20 19:34:27,52.376395,3
850,20.9522469,779,2024-02-20 19:34:37,52.2874209,1
145,21.1179014,7802,2024-02-20 19:34:36,52.234125,012
145,21.0882516,7803,2024-02-20 19:34:32,52.2447348,1
145,21.0002097,7804,2024-02-20 19:34:36,52.2915064,7
514,21.015485,7805,2024-02-20 19:34:20,52.219116,1
525,21.0038526,7806,2024-02-20 19:34:36,52.2294951,4
509,21.1170902,7810,2024-02-20 19:34:36,52.2337081,023
141,21.1154299,7811,2024-02-20 19:31:48,52.2335474,4
514,21.1379331,7812,2024-02-20 19:34:32,52.243184,4
525,21.0139837,7814,2024-02-20 19:34:36,52.2263807,5
125,21.1661304,7815,2024-02-20 19:34:37,52.2127174,3
202,21.0430081,7816,2024-02-20 19:34:37,52.2437269,544
525,21.1166795,7817,2024-02-20 19:34:33,52.2335453,010
509,21.0684317,7819,2024-02-20 19:34:31,52.2257015,9
182,21.0833662,7820,2024-02-20 19:34:36,52.2358462,7
158,21.0280489,7821,2024-02-20 19:34:36,52.2333689,9
521,20.9638612,7825,2024-02-20 19:34:36,52.2078844,3
151,21.0845571,7826,2024-02-20 19:34:37,52.2336155,05
111,20.9895142,7827,2024-02-20 19:34:36,52.2476914,8
402,21.0190566,7828,2024-02-20 19:34:36,52.1734112,6
E-1,21.1163686,7829,2024-02-20 19:30:20,52.2334654,05
509,21.1028715,7830,2024-02-20 19:34:36,52.2221204,10
521,21.2046187,7831,2024-02-20 19:34:37,52.1594214,08
521,21.1727971,7833,2024-02-20 19:34:33,52.199517,07
720,21.0880259,7835,2024-02-20 19:34:36,52.2446549,2
141,21.0300907,7837,2024-02-20 19:34:36,52.2007346,1
148,21.0469995,7839,2024-02-20 19:34:37,52.1910706,010
509,21.1162185,7840,2024-02-20 19:34:37,52.2334892,024
151,21.015548,7842,2024-02-20 19:34:36,52.2231111,3
525,21.0749232,7843,2024-02-20 19:34:36,52.2330619,319
402,21.1005992,7844,2024-02-20 19:34:36,52.2194497,4
146,21.0461102,7845,2024-02-20 19:34:36,52.2480551,06
514,21.0631589,7848,2024-02-20 19:34:37,52.2287862,2
507,21.0053612,7849,2024-02-20 19:34:37,52.2294537,3
509,20.9946861,7850,2024-02-20 19:34:37,52.2984272,6
507,21.0594788,7852,2024-02-20 19:34:36,52.2350363,8
145,21.1153339,7853,2024-02-20 19:34:36,52.277452,3
168,21.0021809,7854,2024-02-20 19:34:37,52.1962684,2
145,21.1105354,7855,2024-02-20 19:34:36,52.2832224,9
507,21.0043649,7856,2024-02-20 19:34:36,52.2300072,1
145,21.1152275,7857,2024-02-20 19:30:40,52.2349835,013
509,21.0202639,7859,2024-02-20 19:34:36,52.2677464,7
E-2,21.1163295,7860,2024-02-20 19:34:34,52.2349638,01
202,21.0937655,7861,2024-02-20 19:34:37,52.2492702,542
173,21.2346069,7864,2024-02-20 19:34:37,52.2163402,011
502,21.0153722,7865,2024-02-20 19:34:36,52.2188622,467
145,21.0009443,7866,2024-02-20 19:34:34,52.2914296,5
402,21.1297342,7867,2024-02-20 19:34:36,52.2360272,014
514,21.2226559,7868,2024-02-20 19:34:36,52.2462809,3
521,21.2062332,7869,2024-02-20 19:34:36,52.1662887,6
173,21.2517884,7871,2024-02-20 19:34:37,52.2492261,012
162,21.0273525,7872,2024-02-20 19:34:36,52.2596771,4
102,21.0515546,7873,2024-02-20 19:34:37,52.2473537,545
521,21.2112098,7874,2024-02-20 19:34:32,52.1610076,1
507,21.1023659,7875,2024-02-20 19:31:36,52.221984,6
182,21.020507,7876,2024-02-20 19:34:37,52.2182716,2
523,21.0251939,7877,2024-02-20 19:34:37,52.2193722,1
125,21.165818,7878,2024-02-20 19:34:22,52.213729,2
520,21.1179397,7880,2024-02-20 19:34:37,52.234212,010
146,21.1179662,7881,2024-02-20 19:34:37,52.2341176,07
502,21.0756864,7882,2024-02-20 19:34:37,52.2330599,465
143,21.1614484,7883,2024-02-20 19:34:36,52.2591984,6
521,21.204343,7884,2024-02-20 19:34:35,52.1592285,09
158,21.1156277,7885,2024-02-20 19:34:36,52.2347406,9
523,21.1067553,7886,2024-02-20 19:34:34,52.2479448,4
125,21.0844526,7887,2024-02-20 19:34:37,52.2454484,1
720,21.4638291,7889,2024-02-20 19:34:36,52.132966,1
L48,21.2834913,80101,2024-02-20 19:34:35,52.2333358,1
L47,21.2696438,80102,2024-02-20 19:34:37,52.2520638,1
L48,21.2874708,80103,2024-02-20 19:33:20,52.2221,02
L47,21.2992783,80104,2024-02-20 19:34:35,52.255896,02
L26,21.2060651,80108,2024-02-20 19:34:34,52.3376868,2
L38,21.2312613,80111,2024-02-20 19:33:01,52.3497778,1
L37,21.2479188,80112,2024-02-20 19:34:37,52.348721,1
L36,21.224147,80113,2024-02-20 19:32:57,52.3432389,1
L46,21.1572143,80114,2024-02-20 19:34:37,52.2972108,681
L45,21.1353618,80115,2024-02-20 19:34:33,52.3595678,1
L35,21.3069958,80116,2024-02-20 19:34:34,52.3681358,1
L-3,20.8910451,80117,2024-02-20 19:30:34,52.07897,1
L45,21.1372946,80120,2024-02-20 19:34:37,52.3647971,02
L43,21.1470266,80122,2024-02-20 19:34:37,52.3118776,682
L32,21.0677385,80124,2024-02-20 19:32:48,52.0805413,1
L40,21.2546798,80125,2024-02-20 19:33:52,52.3556823,1
174,21.003308,8300,2024-02-20 19:34:29,52.225666,6
143,20.9960331,8301,2024-02-20 19:34:33,52.1877768,010
317,20.944091,8302,2024-02-20 19:34:19,52.175441,1
143,21.11345,8303,2024-02-20 19:34:34,52.239875,1
136,21.053038,8304,2024-02-20 19:34:34,52.146031,6
187,20.8620555,8305,2024-02-20 19:34:34,52.1908776,3
148,21.0964933,8306,2024-02-20 19:34:35,52.232375,8
